Item Number,Item Title,Item Description,Item Quantity,Unit of Measure,Consignee ID,Delivery Period (In number of days)
70,"Supply and Fixing of wiring using approved colour coding as per IS by using FRLS PVC  1.5 Sqmm copper cable for 1 bell point controlled by 1, bell switch 5 Amps","unsheathed type, alongwith 1.5 Sqmm FRLS PVC insulated stranded copper conductor cable for continous earthing in and incl PVC casing and caping with accessories having ISI mark fixed on wall surfaces by ceiling including concealed of suitable sunken box and hylum sheet",15,Point,gekkdaf,180
71,Supply and Fixing of point wiring using approved colour coding by using FRLS PVC 2.5 Sqmm copper cable for for 5 by 15 amps switch socket cobmination point,"unsheathed type, alongwith 2.5 Sqmm FRLS PVC insulated stranded copper conductor cable for continous earthing in and incl PVC casing and caping with accessories having ISI mark fixed on wall surfaces by ceiling including concealed of suitable sunken box and hylum sheet",20,Point ,gekkdaf,180
72,Supply and Fixing of point wiring using approved colour coding as per IS by using FRLS PVC insulated 4.0 Sqmm copper conductor cable for power point metal plug earth socket,"unsheathed type, alongwith 4.0 Sqmm FRLS PVC insulated stranded copper conductor cable for continous earthing in and incl PVC casing and caping with accessories having ISI mark fixed on wall surfaces by ceiling including concealed of suitable sunken box and hylum sheet",6,Point ,gekkdaf,180
73,"Supply and Fixing Sheet metal enclosure with Single pole and neutral enclosure with a two pin and earth plug and socket complete with one two pole MCB 20 Amo, 10 KA",complete all as specifice and directed,12,Each,gekkdaf,180
74,Supply and Fixing in repair Sheet metal enclosure with Single pole and neutral enclosure with a two pin and earth plug and socket,complete with one two pole MCB 20 Amp. 10 KA complete all as specified and directed.,15,Each,gekkdaf,180
75,Taking down the existing unserviceable main switch by cut out DBs of any type by capacity by description, as existing at site including making good the disturbed surfaces to match with the existing finishes all as specified.,40,Each,gekkdaf,180
76,Taking down the existing unservicable sub main wiring of any type by description as existing at site including making good the disturbed surfaces to match with the existing finishes all as specified.,Taking down the existing unservicable sub main wiring of any type by description as existing at site including making good the disturbed surfaces to match with the existing finishes all as specified.,480,RM,gekkdaf,180
77,"Attending complaints of Geyser of any capacity any type from exiting position for checking of heating element, thermostat, and all accessories incl electrical connection etc","removing defected parts and re-assembling the same and refixing to its existing location with testing for its proper functioning complete all as specified and directed by Engr-in-charge. NOTE- i, Complaints should attend within 24 hrs after receipt of complaints from Complaint cell. ii - If any spares required then spares shall be measured and paid separately under relevant items of the schedule",100,Each,gekkdaf,180
78,"Material and Labour for dismantling Geyser of any capacity any type from exiting position for descaling, removing its accessories removing the scale","white presipated deposited in it, cleaning the inner tank properly, painting with spray gun and re-assembling the same and refixing to its existing location with testing for its proper functioning complete all as specified and directed by Engr-in-charge. NOTE - i,  If any spares required then spares shall be measured and paid separately under relevant items of the schedule, ii - The said job shall be done in MES workshop after dismantling from its original BBY existing location and",50,Each,gekkdaf,180
79,"Material and Labour for complete servicing of solar hot water system solar water heater, fiate plate collector type, with cleaning of sluge deposited in pipe line of solar pannel","by using cleaning regent, check and repair of pipe line for any leakage, including carring cut brazing of copper pipe for leakage, cleaning of glass shell, cleaning of hot water tank, replacement of us clamps, adopter, hose pipe including filling of distilled water and coolent in reservior including complete sevicing to keep the plant functional of capacity up to 200 LPD. NOTES- i ,Servicing shall be carried out through authorised technicians or as approved by GE",40,Each,gekkdaf,180
80,"Supply and Fixing in repair for replacement of thermostate, long body, ISI marked of solar water heater of cap up to 200 LPD",including taking down of defective thermostate complete all as specified and directed,60,Each,gekkdaf,180
81,"Supply and Fixing in repair for replacement of electrical heating element of 1.5 by 2.0 KW ISI marked long thread type, as per existing"," ISI marked, of solar water heater of cap up to 200 LPD including taking down of defective element complete all as specified and directed.",60,Each,gekkdaf,180
82,Supply and Fixing for replacement in repair hot water pipe insulation with glass wool and aluminium cladding 20 mm bore, including all material complete all as specified and directed,20,RM,gekkdaf,180
83,Supply and Fixing for replacement in repair hot water pipe insulation with glass wool and alluminium cladding 40 mm bore, including all material complete all as specified and directed,20,RM,gekkdaf,180
